hypothesis_label,bucket,prob_entail,premise,outlet,year
other professions,false_positive,0.987,"Wer mal so richtig eintauchen will in die Bonner Politik, wer alles authentisch, im parteiischen O-Ton, ganz ohne hilfreich filternde Journalisten hören möchte, der hat es ja heutzutage unverschämt gut.",Zeit,1995.0
other professions,false_positive,0.997,"---Ein weiterer Widersacher Ghanis sitzt hoch im Norden des Landes, in Mazar-i-Sharif, wo die meisten noch verbliebenen deutschen Soldaten und Entwicklungshelfer stationiert sind.",FAZ,2021.0
other professions,false_positive,0.997,Personalchefs konnten so ihre künftigen Mitarbeiter per Katalog auswählen.,Zeit,1995.0
other professions,false_positive,0.992,Mais les autres coureurs ne vont pas se laisser faire.,Parisien,2000.0
other professions,false_negative,0.993,"Webmaster, développeur-programmeur, cyberrédacteur, graphiste multimédia, hot-liner, concepteur de sites Une myriade de métiers nouveaux, totalement inconnus il y a encore cinq ans, s'étalent dans les offres d'emplois.",Parisien,2000.0
other professions,false_negative,0.008,"Les candidates n'ont pas forcément conscience des possibilités d'évolution, par exemple vers des postes de secrétariat.---Des postes externalisés---De plus en plus d'entreprises ont d'ailleurs externalisé la gestion de ces postes et font appel à des prestataires de services spécialisés.",Figaro,2002.0
other professions,false_negative,0.23,"Inégal, avec le régal ineffable de la tête des sommeliers à qui on demande le vin blanc froid.",Figaro,2002.0
other professions,false_negative,0.993,"A l'heure actuelle, comme la majorité des analystes pétroliers considèrent qu'Ariel Sharon n'est pas encore prêt ' à payer le prix de la paix ', ils s'attendent à une période de fortes turbulences pour les prix de l'or noir.---Au moins, au coeur de cette conjoncture agitée, l'Opep, confortée par le retour de Chavez, reste-t-elle au centre de l'échiquier pétrolier.",Figaro,2002.0
other professions,false_negative,0.978,Un chiffre à faire pâlir de jalousie les conservateurs de musée.,Parisien,2000.0
other professions,false_negative,0.989,"Kaum zu glauben, denn die Bilder mit den aus ganzen Herzen lachenden Fotomodels machen gute Laune und Lust zum Mitlachen.---  Die Fotografin Josée Lamarre hat die Menschen mit Down-Syndrom in ihrem Alltag fotografiert.",SZ,2016.0
other professions,true_positive,0.995,"Cette méditation sur la mort, la douleur apaisée, ferait-elle peur aux directeurs des théâtres de la capitale ?",Monde,1995.0
other professions,true_positive,0.997,"Doch am Ende der Jahresversammlung stand ein Zeichen der Hoffnung: Ein Gremium aus Fachleuten und Kommunalpolitikern soll gebildet werden, das sich um die Bau- und Finanzierungsfragen kümmern soll.",SZ,2017.0
other professions,true_positive,0.997,"Tatsächlich konnten die Feuerwehrleute, die vom Hauseigentümer alarmiert worden waren, in dessen Garten sich der Tank befand, durch Messungen rasch feststellen, dass kein Gas austrat.",SZ,2017.0
other professions,true_positive,0.998,"""Die Vorhersagen können sich ändern, aber im Moment sagen die Experten, dass dies ein sehr schwerer Hurrikan sein könnte, lebensbedrohlich und mit verheerenden Auswirkungen"", sagte US-Präsident Joe Biden am Dienstag (Ortszeit).",Bild,2022.0
other professions,true_positive,0.997,Ils veulent aussi décompter le temps de travail des techniciens en jours et non en heures.,Parisien,2000.0
other professions,true_positive,0.997,"Deshalb hat die Bundesagentur als einzige deutsche Behörde eine eigene KI-Strategie entwickelt, sie hat ein Datenethik-Gremium und -Expertenteam eingesetzt.",Spiegel,2023.0
politicians and high-ranking officials,false_positive,0.999,"Un appel téléphonique, au nom d'ETA, au journal indépendantiste basque Gara, a informé les forces de l'ordre de la présence de la voiture piégée, une demi-heure avant l'explosion.",Figaro,2002.0
politicians and high-ranking officials,false_positive,0.998,"Doch selbst diese, von den Vertretern des Handelsverbandes Berlin-Brandenburg als vollkommen ausreichend bezeichnete Berliner Regelung, genügt den Dussmann-Kulturhändlern nicht.---Mit einem trojanischen Pferd in Form einer 3500 Jahre alten Sphinx versuchen sie, diese von der Kirche und dem Gesetzgeber gehütete Bastion zum Schutz des Sonntags zu schleifen.",Welt,2008.0
politicians and high-ranking officials,false_positive,0.998,Donne du fil à retordre aux bourgeois ' de gôche '.,Figaro,2002.0
politicians and high-ranking officials,false_positive,0.998,"« J'ai discuté avec pas mal de salariés des Républicains que je connais depuis longtemps, certains m'ont dit qu'ils avaient eu une prime directement sur leur fiche de paie, et d'autres effectivement dans des enveloppes […] D’après ce que j'ai compris, absolument tout le personnel de l’UMP de l'époque a été récompensé après la victoire », a expliqué un ancien comptable du parti.",Mediapart,2019.0
politicians and high-ranking officials,false_positive,0.998,Nous sommes ici pour rappeler les valeurs de la République et de la démocratie et certainement pas pour donner du grain à moudre à Jean-Marie Le Pen en laissant une poignée d'individus irresponsables prendre le pas sur les manifestants.,Figaro,2002.0
politicians and high-ranking officials,false_positive,0.998,C'est la CGT qui a mené le mouvement en demandant une augmentation de 750 F du salaire de base et des réductions d'écart sans oublier l'embauche de 34 personnels intérimaires.,Parisien,2000.0
politicians and high-ranking officials,false_negative,0.997,"La tradition des scissions et des regroupements en fronts explique l'ajournement rituel des essais de fusion organique des familles syndicales ou socialistes pourtant proches dans l'action présente et les objectifs plus lointains.

"" C'est Malraux qui a renié un jour la tradition en claironnant faux : "" Il n'y a plus que "" les communistes et nous",Monde,1996.0
politicians and high-ranking officials,false_negative,0.997,"Avec un président, Laurent Lafon (Union centriste), révérencieux envers les milliardaires entendus, comme s’il était leur obligé, et avec un rapporteur, David Assouline (PS), confus et brouillon, maîtrisant mal son sujet, les auditions ont toutes tourné à l’avantage des figures les plus connues des milieux d’affaires.",Mediapart,2022.0
politicians and high-ranking officials,false_negative,0.997,"Onze chefs d'Etat, tous latino-américains, à l'exception du Portugais Mario Soares, s'étaient déplacés pour l'occasion.",Monde,1995.0
politicians and high-ranking officials,false_negative,0.997,"Ehemalige SPD-Wähler, die sich nach der Agenda 2010 des ehemaligen Kanzlers Schröder von der Partei abgewandt haben, weil sie Hartz IV als Armuts- und Ausgrenzungsgesetz betrachten, will er offenbar nicht zurückgewinnen.",SZ,2017.0
politicians and high-ranking officials,false_negative,0.997,"Surtout, et c’était l’élément fort de l’étude de l’OFCE que les ministres évitent d’aborder, les mesures du gouvernement favorisent le creusement des inégalités.",Mediapart,2018.0
politicians and high-ranking officials,false_negative,0.997,"Les critiques sont d'autant plus nombreuses que, dans le même temps, Caroline Collomb, l'épouse du maire de Lyon et référente de LREM du Rhône, est accusée par certains militants de diriger le mouvement de manière autocratique.",Mediapart,2018.0
politicians and high-ranking officials,true_positive,0.999,"Warschau Der Besuch von Bundeskanzler Helmut Kohl in Warschau wird, wie die Diplomatensprache es ausdrückt, von einem ""Vorfall"" überschattet: Da wollten sich 300 Polen Mitte Juni in Frankfurt/Oder bei Arbeiten verdingen, für die sie keine Erlaubnis besaßen.",Zeit,1995.0
politicians and high-ranking officials,true_positive,0.998,"Cela signifiait qu'il entendait conduire sa barque seul, pas avec les responsables et les ministres du PS.",Figaro,2002.0
politicians and high-ranking officials,true_positive,0.999,"Und die Saboteure hatten mehr als genug Zeit, das Land zu verlassen und ihre Spuren zu verwischen.---Neun Monate später, an einem Samstagmittag im Juni, steht Bundesinnenministerin Faeser (SPD) am Hafenkai in Rostock-Warnemünde.",Spiegel,2023.0
politicians and high-ranking officials,true_positive,0.998,"La parlementaire LREM, élue en juin dans la onzième circonscription du département, distribuait des tracts sur le marché lorsqu'elle a été frappée par un homme aux alentours de 11 heures.",Liberation,1998.0
politicians and high-ranking officials,true_positive,0.998,Das hat jetzt die Senatsantwort auf eine Anfrage des CDU-Fraktionschefs Dennis Thering (38) ergeben.,Bild,2022.0
politicians and high-ranking officials,true_positive,0.998,"ZEIT: Wären Sie denn als Ministerpräsident in Mainz bereit, Vorgaben der Bonner Fraktion ohne viel Federlesens zu folgen?",Zeit,1995.0
scientists and professors,false_positive,0.999,"So nutzt Petri beim Klimahaus die Expertise norddeutscher Forschungseinrichtungen wie des Bremerhavener Alfred-Wegner-Instituts für Polar- und Meeresforschung und des Hamburger Max-Planck-Instituts für Meteorologie.---Wie man eine Wissenswelt zum Besuchermagneten macht, hat Petri mit dem von ihm konzipierten Universum in Bremen gezeigt.",Welt,2008.0
scientists and professors,false_positive,0.998,"« Il y a un consensus au niveau international pour reconnaître que ce texte est très avancé par rapport au droit constitutionnel international, que ce soit sur la question paritaire, les droits des femmes, les droits des peuples autochtones et l’urgence écologique », souligne Emmanuelle Barozet, chercheuse au sein du Centre d’études du conflit et de la cohésion sociale (COES) de l’université du Chili.",Mediapart,2022.0
scientists and professors,false_positive,0.998,"Historiquement, le concept de « New Deal » existait avant que John Maynard Keynes émerge parmi les théoriciens les plus influents des grandes économies capitalistes.",MondeDiplo,2009.0
scientists and professors,false_positive,0.999,Comme aiment à le rappeler les économistes : « Les arbres ne montent pas jusqu'au ciel,Parisien,2007.0
scientists and professors,false_positive,0.998,Die Entscheidung wundert Fachleute nicht.,FAZ,2021.0
scientists and professors,false_positive,0.998,"Weitere Forschung und Versuche sind nötig, sagen auch Experten in den USA.---Man dürfe aber nicht nur ""trans Frauen"" auf solche Risiken hinweisen, sagt Nieder, sondern auch ""cis Frauen"".",Welt,2018.0
scientists and professors,false_negative,0.998,Vielmehr können sich die Wissenschaftler auf das Interesse anderer Patienten an der Entwicklung neuer Heilmethoden berufen.,Zeit,1995.0
scientists and professors,false_negative,0.997,"D'ici à la fin du mois, le gouvernement japonais devrait par ailleurs dévoiler des mesures plus précises pour la lutte contre la déflation, venant compléter le plan annoncé la semaine dernière qui avait déçu de nombreux économistes le jugeant insuffisant.",Figaro,2002.0
scientists and professors,false_negative,0.001,"Et de détruire du même coup les alibis des protagonistes de l'époque et de trouver le coupable.---Des données inestimables pour les enquêteurs et, plus prosaïquement, pour les romanciers comme Patricia Cornwell, célèbre auteur de romans policiers, que l'on voit fureter dans la ferme et déambuler à travers les corps.",Figaro,2002.0
scientists and professors,false_negative,0.993,"Während er in der neuesten Umfrage der Mannheimer Forschungsgruppe Wahlen für die FAZ und Radio FFH bei 40 Prozent stagniert, konnte sich SPD-Herausforderin Andrea Ypsilanti mit 36 Prozent auf ihren bisher besten Wert steigern.",Welt,2008.0
scientists and professors,false_negative,0.0,"Auch die Vorschläge, den Gedanken der Vorsorge zu stärken, bewegen sich noch ganz im Rahmen des Solidarprinzips, so daß der Rat mit diesem Teil seines Gutachtens sogar bei der SPD offene Türen einrennt.",Zeit,1995.0
scientists and professors,false_negative,0.975,"Homers ""Ilias"" ist - 2700 Jahre nachdem sie entstand - nach wie vor ein bewegendes Thema, das die Aufmerksamkeit einer breiten Öffentlichkeit auf sich zu ziehen weiß.---Und Schrott ist kein Altertumswissenschaftler.",Welt,2008.0
scientists and professors,true_positive,0.999,"2010 sind etwa mehr als 95 Prozent der mit staatlicher Unterstützung  ins Ausland entsandten brasilianischen Forscher im ""globalen Norden"" tätig gewesen.",FAZ,2021.0
scientists and professors,true_positive,0.999,Besonders eifrig sind die Wirtschaftswissenschaftler an den Fachhochschulen mit sechzig Absolventen pro Dozent.,Zeit,1995.0
scientists and professors,true_positive,0.999,"---Schon vor einigen Jahren ist Wissenschaftlern um Peter Falkai von der Psychiatrischen Klinik der Ludwig-Maximilians-Universität in München aufgefallen, dass moderater Ausdauersport, regelmäßig  vorgenommen, die Gedächtnisleistung der Betroffenen steigert.",FAZ,2021.0
scientists and professors,true_positive,0.999,"C'est le travail des historiens », a dit Michèle Alliot-Marie tandis que François Baroin indiquait que l'article 4 n'était pas un  « choix de l'UMP » mais une initiative  « sujette à caution » d'un parlementaire UMP",Figaro,2005.0
scientists and professors,true_positive,0.998,"Zu dieser Zeit hatte ich erstmals gehört, dass nicht nur Astronomen und Physiker in andere Länder zur Beobachtung von Sonnenfinsternissen reisen, sondern auch Privatpersonen.",SZ,2015.0
scientists and professors,true_positive,0.999,---Als Rektor (2000 bis 2009) lag ihm vor allem die Förderung der jungen Wissenschaftler am Herzen.,FAZ,2021.0
security forces,false_positive,0.997,"Darin definierten die deutschen Genossen eine bessere Ausstattung der Polizei, Abschiebung von Straftätern und sichere Grenzen als »Kernaufgabe der Sozialdemokratie«.---Dirk Wiese wünscht sich noch immer eine klare Haltung der SPD in diesen Fragen.",Spiegel,2023.0
security forces,false_positive,0.997,Dabei mag der Sicherheitschef keine Presseleute.,Zeit,1995.0
security forces,false_positive,0.998,"Stopp vom Windkraft-Ausbau.---  Sicherheit: Für Polizei, Rettung und Feuerwehr soll es eine ""angemessene Besoldung"" geben, für die Justiz mehr Personal.",Bild,2022.0
security forces,false_positive,0.998,"Aber wir können es nicht auf den schieben, der wenig Einsatzkräfte einsetzt.",Bild,2022.0
security forces,false_positive,0.997,"Selbst die meisten Kabinettsmitglieder sowie die Abgeordneten im Parlamentarischen Kontrollgremium, das die Arbeit der Nachrichtendienste überwachen soll, wissen nicht viel mehr als das, was öffentlich über den Anschlag berichtet wird.---Der Mann, der die Informationsflüsse steuert, sitzt im siebten Stock des Kanzleramts, schräg gegenüber von Olaf Scholz.",Spiegel,2023.0
security forces,false_positive,0.998,"Il avait cependant su se racheter en maintes occasions, notamment en défendant avec brio ses officiers responsables de la sécurité dans le caveau des Patriarches, devant les juges de la commission chargée de faire la lumière sur le massacre de vingt-neuf Palestiniens par un colon, le 25 février 1994.",Monde,1995.0
security forces,false_negative,0.005,"Verteidigungsminister Franz Josef Jung (CDU) hatte zuletzt immer wieder betont, dass noch keine Entscheidung über die Entsendung einer schnellen Eingreiftruppe (QRF - Quick Reaction Force) nach Nordafghanistan gefallen sei.",Welt,2008.0
security forces,false_negative,0.993,"Mais, en tant qu'expert auprès de la cour d'appel de Paris, mon expérience me prouve également que la violence n'est pas forcément synonyme d'adolescence.---La problématique du mineur violent ne peut se réduire à une simple question d'augmentation de la répression policière.---La société est-elle en partie la cause de ces flambées agressives chez les jeunes ?---La problématique de la violence juvénile ouvre sur quantité d'enjeux de société.",Figaro,2002.0
security forces,false_negative,0.994,"Une organisation très similaire à celles adoptées par les autres centrales syndicales, de la CFDT à FO en passant par les autonomes de l'Unsa, qui, pour leur part, avaient confié la coordination de leur SO à des membres de leur section police.",Figaro,2002.0
security forces,false_negative,0.98,"A l'en croire, les extrémistes se contentent aujourd'hui de réagir alors qu'au printemps 1992 ils montaient des opérations spectaculaires qui allaient crescendo à chaque réaction policière.",Monde,1995.0
security forces,false_negative,0.998,"Tenaces, les policiers du syndicat Alliance 93 ont, pour la 3e fois, investi le palais de justice, occupant à une cinquantaine la quasi-totalité des bancs de la salle.",Parisien,2000.0
security forces,false_negative,0.997,"Jean Liboudan, substitut du procureur de la République, et de policiers, au centre Assas, pour une perquisition dans les locaux affectés à diverses associations d'étudiants d'extrême droite",Monde,2001.0
security forces,true_positive,0.997,"Ce n’est qu’une disposition de plus qui permet aux détenteurs du monopole de la violence de tuer presque en impunité : des hommes qui ont des armes, des chasseurs, des policiers, des vigiles.",Mediapart,2018.0
security forces,true_positive,0.999,Il est nécessaire de mieux coordonner l'action des intervenants chargés de la sécurité au niveau du département.,Parisien,2000.0
security forces,true_positive,0.997,"Masin zahlte dafür 12.000 Euro in bar.---Kurze Zeit später soll er A. erneut beauftragt haben, ein Deal, der ihm später zum Verhängnis werden würde.---Dieses Mal, so erklärte es der Rocker den Ermittlern, sollte er für Masin Geld eintreiben, 400.000 Euro, angeblich Schulden eines früheren Geschäftspartners, eines Pharmaunternehmers.---Als sich Masin mit diesem in einer Burger-King-Filiale traf, ließ Rocker A. seine Kumpels demonstrativ durch das Lokal pa­trouillieren.",Spiegel,2023.0
security forces,true_positive,0.997,"Mit meinen Amtskollegen ist vereinbart: Wir wollen jetzt ein Joint Investigation Team bilden - eine gemeinsame Ermittlungsgruppe nach EU-Recht, in die alle drei Staaten Ermittler entsenden.""",Bild,2022.0
security forces,true_positive,0.998,"So sei aus Sicht der Ermittler die Vorratsdatenspeicherung wichtig, vor allem zur Bekämpfung von Internetkriminalität.",FAZ,2021.0
security forces,true_positive,0.999,"23 aides éducateurs et 10 policiers  Concrètement, le contrat signé hier en présence du préfet, Francis Idrac, à L'Haÿ doit déboucher sur la création de 23 postes d'aides éducateurs supplémentaires dans les écoles.",Parisien,2000.0
sex workers,false_positive,0.998,"---  Die Hamburger Travestiekünstlerin und Serienexpertin Nessy Karolinger, die in Bad Tölz bereits die ,,Bullentour' organisiert, führt nun abwechselnd mit Moritz Fischer die Hubert-und-Staller-Tour und fährt mit den Teilnehmern rund 35 Kilometer durch Wolfratshausen und zum Starnberger See.",SZ,2016.0
sex workers,false_positive,0.997,"Les maires des villes voisines, de Suresnes, Boulogne (Hauts-de-Seine) ou de Charenton (Val-de-Marne), ont, eux, dénoncé des problèmes également précis : la circulation entre Paris et leur ville ainsi que la prostitution.",Parisien,2000.0
sex workers,false_positive,0.998,"Es sei immer schwieriger, die Bordelle wirtschaftlich zu betreiben.---Jens will, dass in seinem Haus wieder Prostituierte einziehen.",Bild,2022.0
sex workers,false_positive,0.999,"Mais attention, les accès fermés aux voitures ont tendance à attirer de plus en plus la prostitution », ont souligné les élus, notamment de Boulogne et de Charenton.",Parisien,2000.0
sex workers,false_positive,0.998,"Die Prostituierten befürchten, dass Frauen in den Appartements übernachten.",Bild,2022.0
sex workers,false_positive,0.994,"Erst macht Dionysos aus dem  stolzen Macho einen erbärmlichen, um Liebe winselnden Transvestiten, dann wird er bei lebendigem Leib von seiner Mutter zerfleischt.",FAZ,2021.0
sex workers,false_negative,0.996,SDF et prostituées en occupent les trottoirs sous l'oeil indifférent des policiers qui vadrouillent clope au bec et boucle à l'oreille.,Liberation,1998.0
sex workers,false_negative,0.993,"Elles ne sont pas prises au sérieux et les stéréotypes collent encore à la peau des victimes : ce ne sont « que » des toxicomanes, prostituées ou alcooliques.",Mediapart,2023.0
sex workers,false_negative,0.001,"Denn auch die beiden Häuser gegenüber stehen leer.---Auf dem Kiez heißt es, dass nicht mehr genug Frauen hinter den Schaufenstern der Herbertstraße arbeiten wollen.",Bild,2022.0
sex workers,false_negative,0.995,"En 2021, comme aux débuts de l’épidémie, le sida continue de toucher de manière disproportionnée les hommes gays et bisexuels, les travailleurs et travailleuses du sexe, les personnes transgenres, les personnes usagères de drogues injectables, les migrants.",Monde,2021.0
sex workers,true_positive,0.997,",,Manche meiner Söhne verstehen nicht, warum ich mich ein Leben lang um Prostituierte kümmere', erzählt die Großmutter, während sie Kekse und süßen Tee serviert.",SZ,2016.0
sex workers,true_positive,0.998,"Es seien wichtige Veränderungen angeschoben worden, die die Lage der Sexarbeiterinnen im Land verbessern könnten, so Weinberg.",Welt,2018.0
sex workers,true_positive,0.999,"Les filles représentent 90 à 95 % des mineur·es prostitué·es, selon les études.",Mediapart,2022.0
sex workers,true_positive,0.998,"L'échange fut ' rude et franc ' à propos du projet de loi sur la sécurité intérieure qui prévoit de pénaliser mendiants, prostitués et squatteurs.",Figaro,2002.0
sex workers,true_positive,0.998,"Die kämpft nun, ausschließlich für legale Sexarbeiterinnen, um anständigen Lohn.",Spiegel,2000.0
sex workers,true_positive,0.997,Les prostitué(e)s seraient entre 15 000 et 18 000 en France.,Monde,2003.0
soldiers,false_positive,0.999,"Verteidigungsminister Franz Josef Jung (CDU) hatte zuletzt immer wieder betont, dass noch keine Entscheidung über die Entsendung einer schnellen Eingreiftruppe (QRF - Quick Reaction Force) nach Nordafghanistan gefallen sei.",Welt,2008.0
soldiers,false_positive,0.997,» Mais « l'Histoire fait des détours qui nous confondent » et les espoirs de cette génération ont été sévèrement douchés par les « années de plomb » de la dictature militaire.,Monde,1995.0
soldiers,false_positive,0.998,"Deshalb ein kleiner Praxistest: ein Blick in den Ordner ""Bundeswehr + Verteidigu"" (sic), da müßte wohl was zur SPD und zur Bosnien-Frage zu finden sein.",Zeit,1995.0
soldiers,false_positive,0.997,Bis auf den angeschlagenen Mittelfeld-Reservisten Kevin Möhwald sind alle Akteure fit.,Bild,2022.0
soldiers,false_positive,0.998,"Le ministre de la Défense, Alain Richard, ne battra pas non plus le pavé : ' Etant ministre des gendarmes, c'était compliqué ', dit-on dans son entourage.",Figaro,2002.0
soldiers,false_positive,0.999,"Häufiger sei es allerdings, dass Russen versuchen, über Mexiko in die USA einzureisen, weil dort keine Visumspflicht besteht.",Bild,2022.0
soldiers,false_negative,0.997,"Les membres de ce groupe et l'armée française dans son ensemble, qui a su les former, ont honoré la France.",Monde,1995.0
soldiers,false_negative,0.997,"Viele seiner Bilder wurden Ikonen der Postmoderne: das 1979 entstandene ""Picture for Women"", auf dem  eine Frau im Theaterlicht an einem schmucklosen Holztresen vor einer Spiegelwand steht, in der sich das Atelier, die Kamera und der Künstler selbst spiegeln; ""Storyteller"" von 1986, auf dem  Menschengrüppchen auf einer trostlosen Böschung neben einer Autobahnbrücke lagern; oder ""Dead Troops Talk (a vision after an ambush of a Red Army Patrol, near Moqor, Afghanistan, winter 1986)""  von 1992 mit sterbenden Soldaten in einer Grube.",FAZ,2021.0
soldiers,false_negative,0.0,Er hat den Abzug der Russen aus Wünsdorf miterlebt.,Spiegel,2023.0
soldiers,false_negative,0.995,"Jacques Chirac a demandé aux futurs gendarmes de « se montrer des chefs militaires responsables, fermes mais attentifs, courageux et proches, commandant par l'exemple et pas par la contrainte ».",Parisien,2000.0
soldiers,false_negative,0.998,"---Ein weiterer Widersacher Ghanis sitzt hoch im Norden des Landes, in Mazar-i-Sharif, wo die meisten noch verbliebenen deutschen Soldaten und Entwicklungshelfer stationiert sind.",FAZ,2021.0
soldiers,false_negative,0.997,"Dann sagt er: »Das hier ist ein riesiges Grab.«---Mehr als 40.000 Menschen, deutsche und sowjetische Soldaten, Zivilisten und sowje­tische Zwangsarbeiter sind in der Kesselschlacht von Halbe ums Leben gekommen, bei der Einheiten der Roten Armee in den letzten Kriegstagen einen Ring um die deutschen Soldaten schlossen.",Spiegel,2023.0
soldiers,true_positive,0.998,Des troupes régulières sont envoyées en renfort.,Figaro,2002.0
soldiers,true_positive,0.999,Die Aufregung um Baerbocks Pannenflug bestärkt viele Militärs in ihrer grundsätzlichen Skepsis gegenüber dem VIP-Shuttle für die Politik.,Spiegel,2023.0
soldiers,true_positive,0.999,"Bundesregierung und Bundeswehr gehen seit geraumer Zeit davon aus, dass deutsche Soldaten diese Aufgabe von den Norwegern übernehmen müssen.---Während das Verteidigungsministerium dem möglichen Einsatz keine durchgreifend neue Qualität beimisst, sprach Gertz von einer ""völlig neuen Aufgabe"".",Welt,2008.0
soldiers,true_positive,0.999,"Un des scénarios envisage l'utilisation d'une combinaison de forces spéciales, de frappes aériennes et d'artillerie épaulées par des unités libyennes au sol",Figaro,2011.0
soldiers,true_positive,0.999,"Depuis l'entrée de la Kfor au Kosovo en juin 1999, une quarantaine de militaires français ont été blessés lors d'affrontements avec des manifestants serbes ou albanais à Mitrovica, ville symbole des tensions entre les deux communautés.",Parisien,2000.0
soldiers,true_positive,0.999,"Réservons également une pensée respectueuse et fraternelle aux familles des passagers en deuil et aux soldats blessés au combat, qui souffrent dans leur coeur et dans leur chair.",Monde,1995.0
teachers and educators,false_positive,0.999,Er brachte die hautnahen Beziehungen zu den Lehrmeistern.,FAZ,2021.0
teachers and educators,false_positive,0.997,"Dennoch kam die Liaison auf, im Mai 2020 wurde der Lehrer suspendiert.---Bereits im vergangenen Jahr wurde der Lehrer wegen des ""Sich-Verschaffens jugendpornographischer Schriften"" zu einer Bewährungsstrafe von zehn Monaten verurteilt.",Bild,2022.0
teachers and educators,false_positive,0.998,"L'endroit, ce n'est pas un hasard, est devenu le rendez-vous incontournable des professeurs de salsa de la capitale.",Parisien,2000.0
teachers and educators,false_positive,0.997,"Lucy Walker hält sich hier diskret zurück, wie im ganzen Film, der die Spannungen zwischen ehrgeizigen Bergführern hier und besorgter Blindenlehrerin offen zeigt, ohne Partei zu ergreifen.",Welt,2008.0
teachers and educators,false_positive,0.997,"Immerhin hat Bonn eine traditionsreiche Universität, dazu fast 100 nationale und internationale Bildungseinrichtungen und rund 150 Förder- und Mittlerorganisationen - unter ihnen so einflußreiche Institutionen wie die Deutsche Forschungsgemeinschaft, der Deutsche Akademische Austauschdienst oder die Hochschulrektorenkonferenz.",Zeit,1995.0
teachers and educators,false_positive,0.998,"---Das sieht Kirch als einzigen Ausweg aus der Fahrlehrer-Krise: ""Die Fahrschulen müssen selbst ausbilden, auch wenn es zeitraubend und teuer ist.""",Bild,2022.0
teachers and educators,false_negative,0.005,Ce nouveau lieu d'accueil aura pour but de réunir les parents et les assistantes maternelles.,Parisien,2000.0
teachers and educators,false_negative,0.997,"Aujourd'hui, selon le chef de cabinet du préfet, Jean-Baptiste Rotsen, on compte sur le terrain du Val-de-Marne 2 200 emplois jeunes, dont 300 adjoints de sécurité dans les commissariats, et 1 900 aides éducateurs et agents de médiation sociale dans les établissements scolaires.",Parisien,2000.0
teachers and educators,false_negative,0.0,Die europäischen Ausbilder haben bislang rund 8000 einheimische Soldaten in Grundfertigkeiten ausgebildet.,FAZ,2021.0
teachers and educators,false_negative,0.987,"Armés de drapeaux tricolores, les professeurs et étudiants de l'université Marc-Bloch fermaient la marche, en chantant La Marseillaise et Le Chant des partisans.---La Normandie a connu une participation sans comparaison avec celle des derniers défilés du 1er Mai.",Figaro,2002.0
teachers and educators,false_negative,0.997,"Répartis par tranches d'âge et par groupes de niveaux, les jeunes pris en charge toute la journée sont encadrés par des éducateurs pour découvrir un vaste éventail d'activités : arts martiaux, sports de ballon ou de raquette, roller Du 3 au 7 avril et du 10 au 14 avril, accueil de 8 heures à 18 h 30, salle omnisports de Deuil, rue Jean-Bouin, Tarif : 400 F la semaine, renseignements au 01.34.28.65.64.",Parisien,2000.0
teachers and educators,false_negative,0.0,Qu'attend la direction pour exclure ces élèves qui recourent à l'intimidation,Figaro,2012.0
teachers and educators,true_positive,0.998,"A la base de leur mouvement, relayé plusieurs fois par les enseignants, l'annonce de la suppression d'un poste d'ouvrier et de service.",Parisien,2000.0
teachers and educators,true_positive,0.997,A noter que ce sont les directeurs d'école qui sont le plus victimes des parents.,Liberation,2000.0
teachers and educators,true_positive,0.997,"Parmi les autres sujets traités figurent, également, une analyse sur les modes de sélection retenus dans les instituts universitaires de formation des maîtres (IUFM) ; un débat sur la vocation de l'école opposant le président du groupe UDF de l'Assemblée nationale, Charles Millon, à la présidente du conseil régional du Nord-Pas-de-Calais, Marie-Christine Blandin, responsable des Verts ; un point sur l'essor de l'édition scolaire en Afrique ; un guide pratique pour « réussir la classe de seconde », etc.",Monde,1995.0
teachers and educators,true_positive,0.999,"Bis wir Lehrkräfte ausgebildet haben, dauert es sechs bis acht Jahre.",Bild,2022.0
teachers and educators,true_positive,0.998,"Im Kindergarten beklagen Erzieherinnen die von Eltern verwöhnten kleinen ""Prinzen und Prinzessinnen"", die alles für sich beanspruchen und nicht in der Lage sind zu teilen.",Welt,2008.0
teachers and educators,true_positive,0.997,"Nicht nur für die Sänger, auch für Lehrer, Dirigenten, Regisseure und Hörer, nicht zuletzt die  rezensierenden, ist dieses Lexikon unverzichtbar.",FAZ,2021.0
