hypothesis_label,bucket,prob_entail,premise,outlet,year
"youth, including students and apprentices",false_positive,0.997,"Souvent considérés comme les consommateurs les plus difficiles à séduire, ces jeunes Japonais doivent servir de cobayes pour tester des véhicules qui seront ensuite exportés en Occident.",MondeDiplo,2008.0
"youth, including students and apprentices",false_positive,0.996,"Er gibt darüber Aufschluß, wie viele Hochschulabsolventen auf einen Dozenten entfallen.",Zeit,1995.0
"youth, including students and apprentices",false_negative,0.991,"---Die Wissenschaftler fragten Tausende Schüler an 217 Gymnasien und entdeckten ähnliche Werte wie in einer Studie nach dem Überfall Russlands auf die Ukraine im Jahr 2014.---""Solche Verunsicherungen in einer entscheidenden Lebensphase können dazu führen, dass junge Menschen im weiteren Bildungsverlauf häufiger ihre getroffenen Entscheidungen korrigieren müssen"", sagt Patzina.---Und Projektleiterin Prof. Dr. Silke Anger stellt fest: ""Wenn Schulen schließen oder Distanzunterricht einführen, kann sich das auf die psychische Gesundheit junger Menschen auswirken.""",Bild,2022.0
"youth, including students and apprentices",false_negative,0.992,"Wenn die knapp 40 800 Kirchenaustritte von 2021 in den nächsten Jahren so weitergehen, wird's eng.---Denn auch letztes Jahr flossen wieder mehr als die Hälfte der verfügbaren Kirchensteuermittel in karitative Zwecke, in die Seelsorge und in Bildungsangebote vor allem für junge Menschen.---Pro Tag investiert das Erzbistum so fast 2 Millionen Euro.",Bild,2022.0
"youth, including students and apprentices",false_negative,0.989,"---  Am Beispiel Walpertskirchen erklärte Gutmann, wie ein gemeindlicher Jugendtreff funktionieren kann.",SZ,2016.0
"youth, including students and apprentices",false_negative,0.484,"La France est l’un des pays où le taux d’activité des moins de 25 ans et des plus de 55 ans est l’un des plus faibles au Monde : 28 % des 15-24 ans travaillent (contre 49,6 % en Allemagne et 69,5 % au Royaume-Uni), de même que 36,1 % des 55-64 ans (contre 44,5 % en Allemagne et 51 % au Royaume-Uni).",MondeDiplo,1999.0
"youth, including students and apprentices",false_negative,0.992,"Chaque équipe, formée d'un élève et d'un ancien, offrira à son « protégé » des conseils pour définir un projet professionnel, une technique de recherche d'emploi et des contacts avec les entreprises.",Monde,1995.0
"youth, including students and apprentices",false_negative,0.99,"Im zweiten Corona-Jahr wurde nach Angaben der Krankenkasse DAK-Gesundheit in Sachsen bei den zehn- bis 14-jährigen Mädchen um knapp ein Viertel häufiger eine Angststörung diagnostiziert als vor der Pandemie.---""Insgesamt waren eher Jugendliche von Neuerkrankungen der Psyche oder von Verhaltensstörungen betroffen als jüngere Kinder"", wie aus dem am Donnerstag in Dresden veröffentlichten aktuellen Kinder- und Jugendreport hervorgeht.",Bild,2022.0
"youth, including students and apprentices",true_positive,0.996,"---Sein 30 Minuten langer Film über das achtjährige Scheidungskind Lea, gespielt von Julia Pointner, das von ihrem Vater entführt wird, gewann neben dem Studenten-Oscar in den vergangenen Monaten  auch den Max-Ophüls-Preis, den Österreichischen Filmpreis und den deutschen Nachwuchspreis First Steps Award.",FAZ,2021.0
"youth, including students and apprentices",true_positive,0.993,"L'avocat général, dénonçant le « comportement irrationnel de ces jeunes qui refusaient d'obtempérer » a requis de trois à six mois de prison ferme contre les prévenus.",Parisien,2000.0
"youth, including students and apprentices",true_positive,0.992,La confirmation aussi de la qualité du travail mené auprès des jeunes du club et de la section sports-études du lycée Marie-Curie de Sceaux (sept des dix joueurs alignés ce soir y sont inscrits).,Parisien,2000.0
"youth, including students and apprentices",true_positive,0.994,"Als Vorsitzender der Landesrektorenkonferenz in Baden-Württemberg hat er auch den Konflikt mit der Landesregierung riskiert, um für das Masterstudium der Lehramtskandidaten  dieselben Qualitätsansprüche wie für die übrigen Studiengänge durchzusetzen.",FAZ,2021.0
"youth, including students and apprentices",true_positive,0.991,Neben der Jugendsiedlung veranstalteten das Naturerlebniszentrum Burg Schwaneck des Kreisjugendrings München-Land und das Zentrum für Umwelt und Kultur Benediktbeuern (ZUK) das Klimacamp mit.,SZ,2018.0
"youth, including students and apprentices",true_positive,0.992,"Wem der Sinn nach einem Horrortrip steht, dem sei »Gesang der Jünglinge« von Karlheinz Stockhausen ans Herz gelegt.",Spiegel,2023.0
