hypothesis_label,bucket,prob_entail,premise,outlet,year
self-employed and freelancers,false_positive,0.951,"»Wir waren nach dem Börsengang zu groß für die Start-up-Fördertöpfe und zu jung für Subventionsprogramme, die sich eher an die mittelständische Auto- und Zulieferindustrie gerichtet haben«, sagt Christians.",Spiegel,2023.0
self-employed and freelancers,false_positive,0.913,"Et de relever que, dans ce contexte, les salariés des grandes entreprises peuvent alors apparaître ' privilégiés ' au regard de ceux des PME et PMI, qui en éprouvent ' un sentiment d'inégalité et d'injustice '.---Sans contester le principe de la réduction du temps de travail, ---Sans citer jamais le nom de Jean-Marie Le Pen, le président sortant a par ailleurs plaidé en faveur d'' une France, terre de mélange de cultures '. '",Figaro,2002.0
self-employed and freelancers,false_positive,0.997,Noch wird der aufblühende informelle Sektor von Kleinhandel und häuslicher Produktion klein gehalten.,Zeit,1995.0
self-employed and freelancers,false_negative,0.905,"Reicht aber nicht: Die Zahl der Hilfesuchenden hat sich verdoppelt.---""Es kommen viele Ukraine-Flüchtlinge"", meldet sie, aber auch immer mehr ""Menschen, die Insolvenz in ihren kleinen Firmen angemeldet haben, die Solo-Selbständige waren oder ihre Jobs verloren haben.",Bild,2022.0
self-employed and freelancers,false_negative,0.018,Les oracles la disent favorable aux entrepreneurs,Figaro,2020.0
self-employed and freelancers,false_negative,0.038,"Les entrepreneurs aiment la France, mais il n'est pas évident que ce soit réciproque.",Figaro,2005.0
self-employed and freelancers,false_negative,0.98,"Des « auto-entrepreneurs », dixit un de leurs collègues, sur lesquels se concentre l’attention.",Mediapart,2023.0
self-employed and freelancers,false_negative,0.318,"Dans les arts et la culture, certains travailleurs ont un emploi permanent (salariés de l’édition, musiciens d’orchestre, etc.), mais la plupart sont artistes-auteurs, intermittents (avec ou sans assurance-chômage), microentrepreneurs, stagiaires ou étudiants.",MondeDiplo,2020.0
self-employed and freelancers,false_negative,0.018,"Selbstständige stellen ihren Antrag selbst.---""Wer auf Kosten der Allgemeinheit eine Entschädigung aus Steuergeldern möchte, der sollte ebenfalls seinen - kleinen - Teil zur Solidarität beitragen und sich impfen lassen"", begründete Gesundheitsminister Manne Lucha (Grüne) die neue Regelung.---Ausnahmen bestehen weiterhin für Menschen, die sich aus medizinischen Gründen nicht impfen lassen können.---Im Südwesten wurden bislang rund 343 000 Anträge auf Entschädigung eines Verdienstausfalls wegen Quarantäne gestellt sowie rund 258 Millionen Euro ausgezahlt.---Weblink:",Bild,2022.0
self-employed and freelancers,true_positive,0.994,"Nur einer hat bisher eine Stelle gefunden die anderen drei habe der Mitarbeiter ermuntert, auf dem Fragebogen das Kästchen »Freelancer« anzukreuzen.",Spiegel,2023.0
self-employed and freelancers,true_positive,0.996,"Er hat elf Mitarbeiter, für Großprojekte wie die Panama Papers engagiert er zusätzliche Freiberufler, unter anderem Journalisten, die am Ende die Texte schreiben und Erklärvideos drehen, die das ICIJ selbst veröffentlicht.",SZ,2016.0
self-employed and freelancers,true_positive,0.998,"• 1 072 000 microentrepreneurs sont comptabilisés en France fin 2016, selon l’Agence centrale des organismes de sécurité sociale (Acoss).",MondeDiplo,2017.0
self-employed and freelancers,true_positive,0.997,"Uber a fait appel mais, sans surprise, le 10 novembre dernier, le jugement a été confirmé : en dépit de leur statut d’auto-entrepreneurs, les 40 000 chauffeurs d’Uber en Grande-Bretagne sont bien des « workers », c’est-à-dire des travailleurs.",Mediapart,2018.0
self-employed and freelancers,true_positive,0.985,Pour le plus grand bénéfice des entrepreneurs.,MondeDiplo,1995.0
self-employed and freelancers,true_positive,0.995,"Zinsen sind als Früchte angelegten Kapitals genauso einkommensteuerpflichtig wie die Löhne der Arbeiter, die Gehälter der Angestellten und Beamten, die Gewinne der Gewerbetreibenden oder der Freiberufler und die Mieteinnahmen der Wohnungsvermieter.",Zeit,1995.0
unemployed,false_positive,0.996,"---Bisher hat die Vermittlung nicht besonders gut funktioniert, unter den Asylberechtigten ist die Arbeitslosigkeit überproportional hoch (F.A.Z.",FAZ,2021.0
unemployed,false_positive,0.974,"A Paris, parmi les SDF, on constate l'arrivée massive de femmes et de familles et la capitale est confrontée à un flux migratoire important d'Europe de l'Est.",Parisien,2000.0
unemployed,false_positive,0.997,"En revanche, les partisans du CSSD de Milos Zeman sont généralement plus âgés, ouvriers ou employés, retraités, de formation moyenne.",MondeDiplo,1995.0
unemployed,false_positive,0.994,"« C’est un budget pour tous les Français », insiste ainsi dans Le Monde Bruno Le Maire, qui décline les baisses d’impôts pour « les travailleurs » (la suppression des cotisations salariales santé et chômage), pour « les ménages » (suppression progressive de la taxe d’habitation), pour les « entreprises » (baisse du taux de l’impôt sur les sociétés) et pour les « entrepreneurs » (pour la réforme de l’ISF).",Mediapart,2017.0
unemployed,false_positive,0.996,"Weil die Räder in den Streikgebieten stillstanden, hatten 370 000 Arbeitnehmer außerhalb des Kampfgebiets keine Arbeit mehr.",Zeit,1995.0
unemployed,false_positive,0.991,"Enfin, Villejuif cofinancera une partie des emplois jeunes.",Parisien,2000.0
unemployed,false_negative,0.993,"Chômeuses non indemnisées, chômeuses découragées qui renoncent à chercher un emploi, femmes au foyer reléguées dans un statut subi d’inactives : les voies sont variées, les appellations statistiques multiples, mais toutes mènent au même résultat : la constitution de poches de pauvreté aux frontières du chômage.",MondeDiplo,1997.0
unemployed,false_negative,0.628,"C'est pour ' défendre la démocratie en danger ' que socialistes et syndicalistes, étudiants et jeunes chrétiens, féministes et chômeurs, parents d'élèves et lycéens, avocats et médecins défileront à Paris et dans les chefs-lieux de cinquante départements.---Le Front national, lui, aura concentré ses troupes dans la seule capitale pour réduire les risques d'affrontement.",Figaro,2002.0
unemployed,false_negative,0.001,"La formation fait partie des moyens de reconnaissance et d'évolution de l'individu dans l'entreprise ', observe Cécile Tardieu.---Après un début d'année 2001 assez difficile pour les sociétés chargées du recrutement, qui avaient du mal à trouver de bons candidats, le deuxième semestre de l'année dernière a été meilleur.",Figaro,2002.0
unemployed,false_negative,0.984,"An der diesjährigen Aufnahmeprüfung für eine Beamtenlaufbahn in der Zentral­regierung nahmen gut 1,5 Millionen Jobsuchende teil.",Spiegel,2023.0
unemployed,false_negative,0.012,---Im vergangenen Jahr wurden 6200 Personen in Lohn und Brot gebracht.,FAZ,2021.0
unemployed,false_negative,0.001,"CITIGROUP INC : résultats.---TEXAS INSTRUMENTS : résultats.---MARDI 16 AVRIL---FRANCE---7 heures : PERNOD RICARD : résultats annuels.---17 h 30 : VALEO : résultats du premier trimestre.---ALLEMAGNE---15 heures : indice de confiance ZEW (avril) attendu à 75,5 après 71,2 en mars.---PAYS-BAS---PHILIPS : résultats du premier trimestre.---ROYAUME-UNI---10 h 30 : prix à la consommation hors taux hypothécaires (RPIX, mars), attendus à + 0.4 % sur un mois, après + 0,3 % en février ; + 1,3 % sur un an après + 1,0 % en février.---ETATS-UNIS---14 h 30 : prix à la consommation (mars) attendus à + 0,5 % sur un mois après + 0,2 % en février ; hors alimentation et énergie, attendus à + 0,2 % sur un mois après + 0,3 % en février.---14 h 30 : revenus réels (mars), précédent à 0,1 % sur un mois.---14 h 30 : mises en chantier (mars) attendues à 1,7 million après 1,77 million en février ; permis de construire (mars) attendus à 1,65 million après 1,75 million en février.---15 h 15 : production industrielle (mars) attendue à + 0,5 % sur un mois après + 0.4 % en février ; taux d'utilisation des capacités de production (mars) attendu à 75,1 % après 74,8 % en février.---DELTA AIRLINES : résultats.---GENERAL MOTORS : résultats.---INTEL CORP : résultats.---MANPOWER INC : résultats.---MOTOROLA : résultats.---COCA-COLA : résultats.---WELLS FARGO : résultats.---MERCREDI 17 AVRIL---FRANCE---17 h 35 : CLARINS : chiffre d'affaires du premier trimestre.---FAURECIA : chiffre d'affaires.---ITALIE---9 h 30 : confiance des consommateurs (avril) attendue à 122,5 après 122,4 en mars.---UNION ECONOMIQUE ET MONETAIRE---12 heures : prix à la consommation (final, mars), attendu à 0,6 % sur un mois, 2,5 % sur un an contre + 0,1 % sur un mois en février, + 2,4 % sur un an.---ROYAUME-UNI---10 h 30 : variation du nombre de demandeurs d'emploi (mars) attendue inchangée après 5 000 en février.",Figaro,2002.0
unemployed,true_positive,0.995,"Il rappelle que le chômage détruit les chômeurs, y compris physiquement : ils ont en effet une mortalité près de trois fois supérieure à celle des actifs.",MondeDiplo,2001.0
unemployed,true_positive,0.996,"Er hält die Parole der Jobcenter vom Fördern und Fordern, die seiner Meinung nach besonders ältere Arbeitslose motiviere, ausdrücklich für richtig, obwohl Kritiker diesen Gleichklang in der Praxis stark bezweifeln.",SZ,2017.0
unemployed,true_positive,0.996,"Le secrétaire d'Etat à l'Emploi Laurent Wauquiez veut développer des «formations commando» de cinq ou six mois pour aider certains chômeurs à se réorienter dans des secteurs d'activité qui recrutent, comme le BTP ou les services à la personne.Son idée: réformer la formation professionnelle pour permettre à des gens dans une impasse de se réorienter vers des secteurs où ils pourront plus facilement trouver un emploi.",Liberation,2001.0
unemployed,true_positive,0.996,"Er hält die Verlängerung von ALG I für falsch, weil damit ein Instrument zerschlagen wird, das die massenhafte Frühverrentung beendet und ältere Arbeitslose zu Hunderttausenden wieder in eine sozialversicherungspflichtige Beschäftigung gebracht hat.",Welt,2007.0
unemployed,true_positive,0.995,"Ja, verdammt noch mal: Es gibt acht Millionen arme Menschen, eine Million Kinder, die von der Sozialhilfe leben, dreieinhalb Millionen Arbeitslose.",Zeit,1995.0
unemployed,true_positive,0.996,"Les deux années précédentes avaient été exceptionnelles, en raison des mesures d'effacement de dettes fiscales décidées en faveur des chômeurs surendettés.",Figaro,2002.0
wage and salary earners,false_positive,0.995,Ce qui se traduira par des suppressions d'emplois dans l'industrie.,Monde,1995.0
wage and salary earners,false_positive,0.996,"Les deux élus de gauche s'interrogent « sur la volonté du département de remédier en profondeur aux situations d'exclusion » et s'indignent « que le département veuille améliorer la politique sociale départementale sans donner davantage de moyens aux travailleurs sociaux, déjà mis à rude épreuve, du fait de la multiplication des situations d'exclusion auxquelles ils sont confrontés, sans avoir les moyens suffisants d'y répondre ».",Monde,1995.0
wage and salary earners,false_positive,0.993,"""Es wird gnadenlos an der Ausstattung gespart"", sagt Schmitz, der seinen Namen schützen will, um größeren Ärger mit dem Arbeitgeber zu vermeiden.---Zu allem Übel werde ein Dumpinglohn von 5,35 Euro an die Wachmänner in Rheinland-Pfalz in der untersten Lohngruppe gezahlt.",Welt,2008.0
wage and salary earners,false_positive,0.993,Sozialminister Walter Hiller (SPD) entmachtete die gesamte Selbstverwaltung der Zahnärzte und unterstellte die Kassenzahnärztliche Vereinigung Niedersachsen (KZVN) einem Staatskommissar: Ministerialdirigent Ignaz Jung Lundberg.,Zeit,1995.0
wage and salary earners,false_positive,0.996,"Mais cette fois, la radicalisation du conflit semble inévitable.---Les employeurs de la métallurgie, qui avaient débuté à la mi-mars les pourparlers en proposant 2 % de revalorisation annuelle, avaient finalement offert 3,3 %, ainsi qu'une prime individuelle de 190 euros.",Figaro,2002.0
wage and salary earners,false_positive,0.989,"« Présente en Belgique depuis trente-cinq ans », TF 1 estime que le contrat passé avec l'association belge des câblo-opérateurs et prévoyant le paiement des droits d'auteur au niveau national court jusqu'à la fin de 1995.",Monde,1995.0
wage and salary earners,false_negative,0.98,"Kühling: Wenn Arbeitnehmer durch die Fernwirkungen eines Streiks freigesetzt werden und kein Kurzarbeitergeld erhalten, geraten sie in Existenznot.",Zeit,1995.0
wage and salary earners,false_negative,0.156,"L'Association des maires de France a laissé à chaque édile ' toute latitude pour organiser dans sa commune un rassemblement ', pas nécessairement le 1er mai, mais à la date qui lui paraît la plus appropriée.---Une myriade d'associations, d'Attac à la Jeunesse ouvrière chrétienne (JOC), de la Ligue des droits de l'homme (LDH) au Mouvement contre le racisme et pour l'amitié entre les peuples (Mrap), en passant par Droit au logement (DAL), participera aussi au grand rassemblement du 1er Mai (lire ci-contre).---Paris va par ailleurs abriter des défilés dissidents : à partir de 11 heures, plusieurs organisations antiracistes organisent un rassemblement au pont du Carrousel, en mémoire de Brahim Bouaram, jeté à la Seine par des skinheads, en marge de la manifestation du FN, le 1er mai 1995.",Figaro,2002.0
wage and salary earners,false_negative,0.011,"Il rappelle que le chômage détruit les chômeurs, y compris physiquement : ils ont en effet une mortalité près de trois fois supérieure à celle des actifs.",MondeDiplo,2001.0
wage and salary earners,false_negative,0.982,"Alors que le groupe compte plus de 190 000 salariés, l’actionnariat salarié du groupe représente moins de 0,5 % du capital de LVMH.",Mediapart,2023.0
wage and salary earners,false_negative,0.984,Doch schon jetzt sei eine Beeinträchtigung der Kampffähigkeit der IG Metall durch die Neuregelung zu erkennen.,Zeit,1995.0
wage and salary earners,false_negative,0.981,"Der Konzern bietet seinen 6500 Mitarbeitern außerdem flexible Arbeitszeitmodelle und Heimarbeitsplätze an.---Arbeit mit nach Hause nehmen oder früher gehen, wenn das Kind weint - bei Bengel & Engel ist das gang und gäbe.",Welt,2008.0
wage and salary earners,true_positive,0.995,"Ailleurs, quand on parle de réduction du temps de travail, on veut dire « temps partiel », ce qui représente, par exemple, 37,3 % de la population active aux Pays-Bas, et conduit, dans ce pays comme au Royaume-Uni, à afficher des chiffres de chômage artificiellement dégonflés.",MondeDiplo,1997.0
wage and salary earners,true_positive,0.996,"Délicat arbitrage

De ce point de vue, les rencontres bilatérales qui s'ouvrent cette semaine entre le nouveau patron du CNPF, Jean Gandois, et les cinq confédérations syndicales serviront de test.",Monde,1995.0
wage and salary earners,true_positive,0.997,"In der Auseinandersetzung um die stufenweise Einführung der 35-Stunden-Woche hatte die IG Metall 55 000 Beschäftigte in zwei Tarifbezirken aufgerufen, die Arbeit niederzulegen, die Arbeitgeber sperrten 170 000 Arbeitnehmer aus.",Zeit,1995.0
wage and salary earners,true_positive,0.996,"Der Mehrbedarf in der Grundsicherung, in der Eingliederung, in der Arbeitslosenversicherung und  beim Personal betrage 960 Millionen Euro.",FAZ,2021.0
wage and salary earners,true_positive,0.996,"Der gastgebende Verein organisiert, baut auf und ab, stellt Personal für Kontrollstationen und Getränke- und Verpflegungsausgaben an der Strecke, macht aber selbst nicht mit.",SZ,2018.0
wage and salary earners,true_positive,0.993,"So dauert es im Schnitt sieben Monate, bis eine Fahrschule eine Nachwuchskraft findet.---""Wer einen sucht, der für den Job brennt, braucht länger"", weiß Fahrschul-Chef Burkard Ehle (65, Heppenheim): ""Ich habe jetzt einen.",Bild,2022.0
