sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year,decade,prob_entail_corrected,pred_label_corrected,fold,y_bin,threshold_used,pred_label_thresh
2846,"""Wir sehen aber auch, dass es im Luftverkehr, an dem viele verschiedene Dienstleister beteiligt sind, noch personelle Engpässe gibt, die sich auf die Abläufe am Flughafen auswirken.""","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.005953177,2022-09-30,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Bild,Germany,2022.0,2020.0,0.00014323888447692284,1,0,0,0.9604877,1
2846,"""Wir sehen aber auch, dass es im Luftverkehr, an dem viele verschiedene Dienstleister beteiligt sind, noch personelle Engpässe gibt, die sich auf die Abläufe am Flughafen auswirken.""","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.006118499,2022-09-30,"offenders, criminals, prisoners and/or accused people",Bild,Germany,2022.0,2020.0,0.00014724058171764314,1,0,0,0.9357208,1
2846,"""Wir sehen aber auch, dass es im Luftverkehr, an dem viele verschiedene Dienstleister beteiligt sind, noch personelle Engpässe gibt, die sich auf die Abläufe am Flughafen auswirken.""","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0060854484,2022-09-30,drug addicts,Bild,Germany,2022.0,2020.0,0.00014644047240129713,1,0,0,0.9411113,1
2861,"Auf Anfrage erklärt sie, man respektiere die Ergebnisse von Tarifverhandlungen für die Wachleute, und fügt politisch hintersinnig hinzu.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.006414252,2008-01-08,extremists,Welt,Germany,2008.0,2000.0,0.00015440266513667563,1,0,0,0.7999054,1
2861,"Auf Anfrage erklärt sie, man respektiere die Ergebnisse von Tarifverhandlungen für die Wachleute, und fügt politisch hintersinnig hinzu.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0060277856,2008-01-08,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0,2000.0,0.00014504466009467384,1,0,0,0.9604877,1
2861,"Auf Anfrage erklärt sie, man respektiere die Ergebnisse von Tarifverhandlungen für die Wachleute, und fügt politisch hintersinnig hinzu.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.013558036,2008-01-08,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0,2000.0,0.00032867272702406184,1,0,0,0.9357208,1
2861,"Auf Anfrage erklärt sie, man respektiere die Ergebnisse von Tarifverhandlungen für die Wachleute, und fügt politisch hintersinnig hinzu.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.006048878,2008-01-08,drug addicts,Welt,Germany,2008.0,2000.0,0.00014555521411458642,1,0,0,0.9411113,1
2877,Jüngere Generationen können über Cannabis nur müde lächeln.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0061221747,2023-08-19,extremists,Spiegel,Germany,2023.0,2020.0,0.00014732956854011516,1,0,0,0.7999054,1
2877,Jüngere Generationen können über Cannabis nur müde lächeln.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0062135025,2023-08-19,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Spiegel,Germany,2023.0,2020.0,0.00014954077428195228,1,0,0,0.9604877,1
2877,Jüngere Generationen können über Cannabis nur müde lächeln.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.006502427,2023-08-19,"offenders, criminals, prisoners and/or accused people",Spiegel,Germany,2023.0,2020.0,0.00015653875462422198,1,0,0,0.9357208,1
2877,Jüngere Generationen können über Cannabis nur müde lächeln.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.013973563,2023-08-19,drug addicts,Spiegel,Germany,2023.0,2020.0,0.0003388851871487303,1,0,0,0.9411113,1
2888,"Ainsi, 55 % des sondés estiment qu'une des priorités pour la protection de l'environnement passe par la qualité de l'eau.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0062449863,2002-05-02,extremists,Figaro,France,2002.0,2000.0,0.00015030314407286468,1,0,0,0.7999054,1
2888,"Ainsi, 55 % des sondés estiment qu'une des priorités pour la protection de l'environnement passe par la qualité de l'eau.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0061403117,2002-05-02,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Figaro,France,2002.0,2000.0,0.00014776866546557866,1,0,0,0.9604877,1
2888,"Ainsi, 55 % des sondés estiment qu'une des priorités pour la protection de l'environnement passe par la qualité de l'eau.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00760881,2002-05-02,"offenders, criminals, prisoners and/or accused people",Figaro,France,2002.0,2000.0,0.00018337299698125914,1,0,0,0.9357208,1
2888,"Ainsi, 55 % des sondés estiment qu'une des priorités pour la protection de l'environnement passe par la qualité de l'eau.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0063644117,2002-05-02,drug addicts,Figaro,France,2002.0,2000.0,0.00015319541921492627,1,0,0,0.9411113,1
2907,"Placards dorés à la Cour des comptes

Cinq ou six préfets proches de la gauche ont obtenu des charges prestigieuses.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.006401603,1995-01-04,extremists,Monde,France,1995.0,1990.0,0.00015409626626884497,1,0,0,0.7999054,1
2907,"Placards dorés à la Cour des comptes

Cinq ou six préfets proches de la gauche ont obtenu des charges prestigieuses.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.005953252,1995-01-04,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Monde,France,1995.0,1990.0,0.00014324069959288654,1,0,0,0.9604877,1
2907,"Placards dorés à la Cour des comptes

Cinq ou six préfets proches de la gauche ont obtenu des charges prestigieuses.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0072223833,1995-01-04,"offenders, criminals, prisoners and/or accused people",Monde,France,1995.0,1990.0,0.00017399396057591937,1,0,0,0.9357208,1
2907,"Placards dorés à la Cour des comptes

Cinq ou six préfets proches de la gauche ont obtenu des charges prestigieuses.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0061182417,1995-01-04,drug addicts,Monde,France,1995.0,1990.0,0.00014723435263991726,1,0,0,0.9411113,1
2910,"Alors, pour sa nouvelle saison, le Parc Astérix convie ses hôtes, dès aujourd'hui, et jusqu'au 16 avril, à participer à la « fête du village » au coeur de l'univers bariolé des irréductibles Gaulois.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.014178656,2000-04-01,extremists,Parisien,France,2000.0,2000.0,0.00034392888030599636,1,0,0,0.7999054,1
2910,"Alors, pour sa nouvelle saison, le Parc Astérix convie ses hôtes, dès aujourd'hui, et jusqu'au 16 avril, à participer à la « fête du village » au coeur de l'univers bariolé des irréductibles Gaulois.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0073125605,2000-04-01,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Parisien,France,2000.0,2000.0,0.00017618203121582134,1,0,0,0.9604877,1
2910,"Alors, pour sa nouvelle saison, le Parc Astérix convie ses hôtes, dès aujourd'hui, et jusqu'au 16 avril, à participer à la « fête du village » au coeur de l'univers bariolé des irréductibles Gaulois.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0069918837,2000-04-01,"offenders, criminals, prisoners and/or accused people",Parisien,France,2000.0,2000.0,0.0001684028526441834,1,0,0,0.9357208,1
2910,"Alors, pour sa nouvelle saison, le Parc Astérix convie ses hôtes, dès aujourd'hui, et jusqu'au 16 avril, à participer à la « fête du village » au coeur de l'univers bariolé des irréductibles Gaulois.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.006165008,2000-04-01,drug addicts,Parisien,France,2000.0,2000.0,0.00014836658824890988,1,0,0,0.9411113,1
2921,"Restent les contreparties les circonscriptions, en nombre jusqu'ici réduit, où les Verts ne présenteraient pas de candidats et l'évaluation précise des risques. '","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0062562185,2002-05-02,extremists,Figaro,France,2002.0,2000.0,0.0001505751394860671,1,0,0,0.7999054,1
2921,"Restent les contreparties les circonscriptions, en nombre jusqu'ici réduit, où les Verts ne présenteraient pas de candidats et l'évaluation précise des risques. '","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.005993644,2002-05-02,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Figaro,France,2002.0,2000.0,0.00014421828728570124,1,0,0,0.9604877,1
2921,"Restent les contreparties les circonscriptions, en nombre jusqu'ici réduit, où les Verts ne présenteraient pas de candidats et l'évaluation précise des risques. '","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0068080416,2002-05-02,"offenders, criminals, prisoners and/or accused people",Figaro,France,2002.0,2000.0,0.00016394530678963325,1,0,0,0.9357208,1
2921,"Restent les contreparties les circonscriptions, en nombre jusqu'ici réduit, où les Verts ne présenteraient pas de candidats et l'évaluation précise des risques. '","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.006385994,2002-05-02,drug addicts,Figaro,France,2002.0,2000.0,0.0001537181773142031,1,0,0,0.9411113,1
2924,"C'est un grand paresseux actif et doué du siècle dernier, qui sait que les femmes sont presque toutes provisoires et que les SDF travaillent parfois pour la police.---Love and Stress de Marco Koskas Robert Laffont, 18,10 EUR.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.006195538,2002-05-02,extremists,Figaro,France,2002.0,2000.0,0.00014910579098694707,1,0,0,0.7999054,1
2924,"C'est un grand paresseux actif et doué du siècle dernier, qui sait que les femmes sont presque toutes provisoires et que les SDF travaillent parfois pour la police.---Love and Stress de Marco Koskas Robert Laffont, 18,10 EUR.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.006317989,2002-05-02,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Figaro,France,2002.0,2000.0,0.00015207106168292392,1,0,0,0.9604877,1
2924,"C'est un grand paresseux actif et doué du siècle dernier, qui sait que les femmes sont presque toutes provisoires et que les SDF travaillent parfois pour la police.---Love and Stress de Marco Koskas Robert Laffont, 18,10 EUR.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,0,0.98501354,2002-05-02,"offenders, criminals, prisoners and/or accused people",Figaro,France,2002.0,2000.0,0.6112367919098478,0,0,0,0.9357208,0
2924,"C'est un grand paresseux actif et doué du siècle dernier, qui sait que les femmes sont presque toutes provisoires et que les SDF travaillent parfois pour la police.---Love and Stress de Marco Koskas Robert Laffont, 18,10 EUR.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.006082637,2002-05-02,drug addicts,Figaro,France,2002.0,2000.0,0.0001463724146921353,1,0,0,0.9411113,1
2929,Fontainebleau Les enfants programment eux-mêmes leurs loisirs.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0061499337,2000-04-01,extremists,Parisien,France,2000.0,2000.0,0.0001480016205179109,1,0,0,0.7999054,1
2929,Fontainebleau Les enfants programment eux-mêmes leurs loisirs.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0060982555,2000-04-01,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Parisien,France,2000.0,2000.0,0.00014675050841693089,1,0,0,0.9604877,1
2929,Fontainebleau Les enfants programment eux-mêmes leurs loisirs.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0066877743,2000-04-01,"offenders, criminals, prisoners and/or accused people",Parisien,France,2000.0,2000.0,0.00016103010495765435,1,0,0,0.9357208,1
2929,Fontainebleau Les enfants programment eux-mêmes leurs loisirs.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.006109772,2000-04-01,drug addicts,Parisien,France,2000.0,2000.0,0.00014702930807128297,1,0,0,0.9411113,1
2932,"C'est positif, tous ces jeunes qui descendent dans la rue, mais il y a toujours des gens qui en profitent pour provoquer, et dénaturer le sens de ces actions.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0068446617,2002-04-30,extremists,Figaro,France,2002.0,2000.0,0.00016483309125332044,1,0,0,0.7999054,1
2932,"C'est positif, tous ces jeunes qui descendent dans la rue, mais il y a toujours des gens qui en profitent pour provoquer, et dénaturer le sens de ces actions.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.006402168,2002-04-30,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Figaro,France,2002.0,2000.0,0.00015410995219702897,1,0,0,0.9604877,1
2932,"C'est positif, tous ces jeunes qui descendent dans la rue, mais il y a toujours des gens qui en profitent pour provoquer, et dénaturer le sens de ces actions.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.014707608,2002-04-30,"offenders, criminals, prisoners and/or accused people",Figaro,France,2002.0,2000.0,0.0003569464426594965,1,0,0,0.9357208,1
2932,"C'est positif, tous ces jeunes qui descendent dans la rue, mais il y a toujours des gens qui en profitent pour provoquer, et dénaturer le sens de ces actions.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0062662554,2002-04-30,drug addicts,Figaro,France,2002.0,2000.0,0.0001508181949682552,1,0,0,0.9411113,1
2958,Les partis de l'opposition juraient qu'il n'était que de 5 à 10 %.---Le problème est maintenant de savoir ce que Musharraf va faire de sa ' victoire '.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.006297889,2002-05-02,extremists,Figaro,France,2002.0,2000.0,0.0001515842716019077,1,0,0,0.7999054,1
2958,Les partis de l'opposition juraient qu'il n'était que de 5 à 10 %.---Le problème est maintenant de savoir ce que Musharraf va faire de sa ' victoire '.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0063312016,2002-05-02,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Figaro,France,2002.0,2000.0,0.00015239106034254052,1,0,0,0.9604877,1
2958,Les partis de l'opposition juraient qu'il n'était que de 5 à 10 %.---Le problème est maintenant de savoir ce que Musharraf va faire de sa ' victoire '.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.006229428,2002-05-02,"offenders, criminals, prisoners and/or accused people",Figaro,France,2002.0,2000.0,0.00014992639909854446,1,0,0,0.9357208,1
2958,Les partis de l'opposition juraient qu'il n'était que de 5 à 10 %.---Le problème est maintenant de savoir ce que Musharraf va faire de sa ' victoire '.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00615606,2002-05-02,drug addicts,Figaro,France,2002.0,2000.0,0.00014814994463008228,1,0,0,0.9411113,1
2961,"Au-delà des arguments exposés pendant ces deux jours, les acteurs du procès d'Ajaccio savent qu'ils seront étudiés à la loupe.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0063146995,2002-05-02,extremists,Figaro,France,2002.0,2000.0,0.0001519913939013757,1,0,0,0.7999054,1
2961,"Au-delà des arguments exposés pendant ces deux jours, les acteurs du procès d'Ajaccio savent qu'ils seront étudiés à la loupe.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0060451226,2002-05-02,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Figaro,France,2002.0,2000.0,0.00014546431088856027,1,0,0,0.9604877,1
2961,"Au-delà des arguments exposés pendant ces deux jours, les acteurs du procès d'Ajaccio savent qu'ils seront étudiés à la loupe.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.047578994,2002-05-02,"offenders, criminals, prisoners and/or accused people",Figaro,France,2002.0,2000.0,0.0011935725084264574,1,0,0,0.9357208,1
2961,"Au-delà des arguments exposés pendant ces deux jours, les acteurs du procès d'Ajaccio savent qu'ils seront étudiés à la loupe.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0062525845,2002-05-02,drug addicts,Figaro,France,2002.0,2000.0,0.0001504871390313712,1,0,0,0.9411113,1
2981,"Les économistes tablaient, eux, en moyenne sur 55,2.---Cette nouvelle donne dissuadera probablement la Réserve fédérale de relever les taux d'intérêt. '","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.006131903,2002-05-02,extremists,Figaro,France,2002.0,2000.0,0.0001475650888218015,1,0,0,0.7999054,1
2981,"Les économistes tablaient, eux, en moyenne sur 55,2.---Cette nouvelle donne dissuadera probablement la Réserve fédérale de relever les taux d'intérêt. '","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0059267688,2002-05-02,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Figaro,France,2002.0,2000.0,0.0001425997818221912,1,0,0,0.9604877,1
2981,"Les économistes tablaient, eux, en moyenne sur 55,2.---Cette nouvelle donne dissuadera probablement la Réserve fédérale de relever les taux d'intérêt. '","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0059714215,2002-05-02,"offenders, criminals, prisoners and/or accused people",Figaro,France,2002.0,2000.0,0.0001436804374629036,1,0,0,0.9357208,1
2981,"Les économistes tablaient, eux, en moyenne sur 55,2.---Cette nouvelle donne dissuadera probablement la Réserve fédérale de relever les taux d'intérêt. '","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0061419182,2002-05-02,drug addicts,Figaro,France,2002.0,2000.0,0.00014780755959839208,1,0,0,0.9411113,1
2986,Les Lusitanos ne doutent de rien et n'ont pas l'intention d'offrir le moindre cadeau à une équipe de Saint-Lô qui n'a pas perdu depuis sept journées.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0060572717,2000-04-01,extremists,Parisien,France,2000.0,2000.0,0.00014575839447095371,1,0,0,0.7999054,1
2986,Les Lusitanos ne doutent de rien et n'ont pas l'intention d'offrir le moindre cadeau à une équipe de Saint-Lô qui n'a pas perdu depuis sept journées.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0060844733,2000-04-01,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Parisien,France,2000.0,2000.0,0.0001464168673675553,1,0,0,0.9604877,1
2986,Les Lusitanos ne doutent de rien et n'ont pas l'intention d'offrir le moindre cadeau à une équipe de Saint-Lô qui n'a pas perdu depuis sept journées.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0059759915,2000-04-01,"offenders, criminals, prisoners and/or accused people",Parisien,France,2000.0,2000.0,0.00014379104297939543,1,0,0,0.9357208,1
2986,Les Lusitanos ne doutent de rien et n'ont pas l'intention d'offrir le moindre cadeau à une équipe de Saint-Lô qui n'a pas perdu depuis sept journées.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00610578,2000-04-01,drug addicts,Parisien,France,2000.0,2000.0,0.00014693266617110646,1,0,0,0.9411113,1
2992,"Puis, un bref vent de panique traverse la salle après qu'une ' bande d'une centaine de skinheads, familiers du kop de Boulogne du Parc des Princes ' a été signalée en queue de cortège frontiste.---Combien de manifestants ? '","This sentence refers to social deviance as a social group, specifically ""extremists"".",0,0,0.93467355,2002-05-02,extremists,Figaro,France,2002.0,2000.0,0.25498607932343514,1,0,1,0.7999054,0
2992,"Puis, un bref vent de panique traverse la salle après qu'une ' bande d'une centaine de skinheads, familiers du kop de Boulogne du Parc des Princes ' a été signalée en queue de cortège frontiste.---Combien de manifestants ? '","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.035848986,2002-05-02,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Figaro,France,2002.0,2000.0,0.0008886421291234037,1,0,0,0.9604877,1
2992,"Puis, un bref vent de panique traverse la salle après qu'une ' bande d'une centaine de skinheads, familiers du kop de Boulogne du Parc des Princes ' a été signalée en queue de cortège frontiste.---Combien de manifestants ? '","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",0,1,0.08979102,2002-05-02,"offenders, criminals, prisoners and/or accused people",Figaro,France,2002.0,2000.0,0.002354232454783919,1,0,1,0.9357208,1
2992,"Puis, un bref vent de panique traverse la salle après qu'une ' bande d'une centaine de skinheads, familiers du kop de Boulogne du Parc des Princes ' a été signalée en queue de cortège frontiste.---Combien de manifestants ? '","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.006109996,2002-05-02,drug addicts,Figaro,France,2002.0,2000.0,0.00014703473088572636,1,0,0,0.9411113,1
3008,"Mais, dans le peloton hétéroclite des professionnels du rallye et des amateurs d'émotions fortes, les budgets et les intérêts ne sont pas forcément les mêmes.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.006413249,1995-01-03,extremists,Monde,France,1995.0,1990.0,0.00015437836901999825,1,0,0,0.7999054,1
3008,"Mais, dans le peloton hétéroclite des professionnels du rallye et des amateurs d'émotions fortes, les budgets et les intérêts ne sont pas forcément les mêmes.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.005975767,1995-01-03,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Monde,France,1995.0,1990.0,0.00014378560949046939,1,0,0,0.9604877,1
3008,"Mais, dans le peloton hétéroclite des professionnels du rallye et des amateurs d'émotions fortes, les budgets et les intérêts ne sont pas forcément les mêmes.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.005992704,1995-01-03,"offenders, criminals, prisoners and/or accused people",Monde,France,1995.0,1990.0,0.00014419553604719002,1,0,0,0.9357208,1
3008,"Mais, dans le peloton hétéroclite des professionnels du rallye et des amateurs d'émotions fortes, les budgets et les intérêts ne sont pas forcément les mêmes.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0061662965,1995-01-03,drug addicts,Monde,France,1995.0,1990.0,0.00014839778495307453,1,0,0,0.9411113,1
3011,Il est plus proche finalement des conteurs d'histoire que des expérimentateurs du langage.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0060444647,2002-05-02,extremists,Figaro,France,2002.0,2000.0,0.00014544838582778143,1,0,0,0.7999054,1
3011,Il est plus proche finalement des conteurs d'histoire que des expérimentateurs du langage.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0060291574,2002-05-02,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Figaro,France,2002.0,2000.0,0.0001450778646822613,1,0,0,0.9604877,1
3011,Il est plus proche finalement des conteurs d'histoire que des expérimentateurs du langage.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0062511154,2002-05-02,"offenders, criminals, prisoners and/or accused people",Figaro,France,2002.0,2000.0,0.00015045156368187037,1,0,0,0.9357208,1
3011,Il est plus proche finalement des conteurs d'histoire que des expérimentateurs du langage.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.006035682,2002-05-02,drug addicts,Figaro,France,2002.0,2000.0,0.00014523579465155334,1,0,0,0.9411113,1
3021,"Je regrette de ne pas avoir les moyens de nos ambitions, notamment la capacité d'offrir aux associations les locaux qu'elles réclament.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.005986359,2000-04-01,extremists,Parisien,France,2000.0,2000.0,0.0001440419662856592,1,0,0,0.7999054,1
3021,"Je regrette de ne pas avoir les moyens de nos ambitions, notamment la capacité d'offrir aux associations les locaux qu'elles réclament.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.006138139,2000-04-01,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Parisien,France,2000.0,2000.0,0.00014771606355536273,1,0,0,0.9604877,1
3021,"Je regrette de ne pas avoir les moyens de nos ambitions, notamment la capacité d'offrir aux associations les locaux qu'elles réclament.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.005932385,2000-04-01,"offenders, criminals, prisoners and/or accused people",Parisien,France,2000.0,2000.0,0.00014273569623745412,1,0,0,0.9357208,1
3021,"Je regrette de ne pas avoir les moyens de nos ambitions, notamment la capacité d'offrir aux associations les locaux qu'elles réclament.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0060595344,2000-04-01,drug addicts,Parisien,France,2000.0,2000.0,0.00014581316662182206,1,0,0,0.9411113,1
3023,Baptême de poney gratuit pour les enfants.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0060582077,2000-04-01,extremists,Parisien,France,2000.0,2000.0,0.00014578105176817795,1,0,0,0.7999054,1
3023,Baptême de poney gratuit pour les enfants.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0061092335,2000-04-01,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Parisien,France,2000.0,2000.0,0.000147016271538286,1,0,0,0.9604877,1
3023,Baptême de poney gratuit pour les enfants.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.006781043,2000-04-01,"offenders, criminals, prisoners and/or accused people",Parisien,France,2000.0,2000.0,0.00016329081815338693,1,0,0,0.9357208,1
3023,Baptême de poney gratuit pour les enfants.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.006116653,2000-04-01,drug addicts,Parisien,France,2000.0,2000.0,0.00014719589124137584,1,0,0,0.9411113,1
3026,"Un souci du détail qui indigne mais qui, au fond, ne fait jamais que signer la maniaque appétence des Américains pour l'hyperréel.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0068807458,2002-05-02,extremists,Figaro,France,2002.0,2000.0,0.00016570794391881395,1,0,0,0.7999054,1
3026,"Un souci du détail qui indigne mais qui, au fond, ne fait jamais que signer la maniaque appétence des Américains pour l'hyperréel.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0060058734,2002-05-02,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Figaro,France,2002.0,2000.0,0.00014451428472598074,1,0,0,0.9604877,1
3026,"Un souci du détail qui indigne mais qui, au fond, ne fait jamais que signer la maniaque appétence des Américains pour l'hyperréel.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.006131103,2002-05-02,"offenders, criminals, prisoners and/or accused people",Figaro,France,2002.0,2000.0,0.0001475457208050637,1,0,0,0.9357208,1
3026,"Un souci du détail qui indigne mais qui, au fond, ne fait jamais que signer la maniaque appétence des Américains pour l'hyperréel.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.006795037,2002-05-02,drug addicts,Figaro,France,2002.0,2000.0,0.0001636300504447124,1,0,0,0.9411113,1
